styleid,Url,len_Fabulyst,len_Myntra,correct?,analysis
2412681,http://myntra.myntassets.com/assets/images/2412681/2018/1/19/11516350769474-na-9051516350769397-1.jpg,Ankle Length,Calf Length,FALSE,TN
2477230,http://myntra.myntassets.com/assets/images/2477230/2018/2/12/11518417215799-NA-8841518417215651-1.jpg,Ankle Length,Calf Length,FALSE,TN
2484543,http://myntra.myntassets.com/assets/images/2484543/2018/2/24/11519455450827-Karigari-Women-Kurtas-171519455450696-1.jpg,Knee Length,Above Knee,FALSE,TN
2241084,http://myntra.myntassets.com/assets/images/2241084/2017/11/21/11511264205827-Nayo-Women-Beige--Black-Printed-A-Line-Kurta-2521511264205638-1.jpg,Calf Length,Knee Length,FALSE,FN
2493383,http://myntra.myntassets.com/assets/images/2493383/2018/2/22/11519277971521-AKS-Women-Blue-Printed-Straight-Kurta-5951519277971382-1.jpg,Ankle Length,Calf Length,FALSE,TN
2518291,http://myntra.myntassets.com/assets/images/2518291/2018/2/26/11519634350431-Mytri-Women-Navy-Blue--White-Printed-Anarkali-Kurta-221519634350263-1.jpg,Knee Length,Calf Length,FALSE,FN
1717408,http://myntra.myntassets.com/assets/images/1717408/2017/1/18/11484724915453-Soch-Women-Red-Printed-A-Line-Kurta-6391484724915217-1.jpg,Above Knee,Knee Length,FALSE,FN
1907635,http://myntra.myntassets.com/assets/images/1907635/2017/6/8/11496910334398-Fabindia-Women-Green-Hand-Block-Print-Straight-Kurta-9741496910334204-1.jpg,Knee Length,Knee Length,TRUE,
2458687,http://myntra.myntassets.com/assets/images/2458687/2018/2/7/11518003475289-Globus-Women-Kurtas-8811518003475107-1.jpg,Above Knee,Knee Length,FALSE,FN
2380542,http://myntra.myntassets.com/assets/images/2380542/2018/1/5/11515131039709-NA-7111515131039590-1.jpg,Ankle Length,Calf Length,FALSE,TN
2491409,http://myntra.myntassets.com/assets/images/2491409/2018/2/27/11519723708590-Rangriti-Women-Kurtas-6001519723708433-1.jpg,Knee Length,Knee Length,TRUE,
1862709,http://myntra.myntassets.com/assets/images/1862709/2017/4/20/11492689341054-Aimbee-Women-Kurtas-3721492689340778-1.jpg,Knee Length,Calf Length,FALSE,FN
1427783,http://myntra.myntassets.com/assets/images/1427783/2016/7/12/11468311788495-Shakumbhari-Red--Orange-Printed--Embroidered-Kurta-2401468311787749-1.jpg,Calf Length,Calf Length,TRUE,
2397223,http://myntra.myntassets.com/assets/images/2397223/2018/2/15/11518700686039-HERENOW-Women-Blue--White-Striped-A-Line-Kurta-4761518700685923-1.jpg,Calf Length,Knee Length,FALSE,FN
1797222,http://myntra.myntassets.com/assets/images/1797222/2017/3/8/11488956773741-Ira-Soleil-Women-Kurtas-7391488956773614-1.jpg,Calf Length,Calf Length,TRUE,
2435173,http://myntra.myntassets.com/assets/images/2435173/2018/1/30/11517295636744-na-421517295636612-1.jpg,Knee Length,Knee Length,TRUE,
2512747,http://myntra.myntassets.com/assets/images/2512747/2018/2/22/11519278642586-na-2471519278642394-1.jpg,Ankle Length,Ankle Length,TRUE,
2443694,http://myntra.myntassets.com/assets/images/2443694/2018/2/1/11517477050778-na-9801517477050578-1.jpg,Knee Length,Knee Length,TRUE,
2250103,http://myntra.myntassets.com/assets/images/2250103/2017/11/25/11511610666908-Mustard-Printed-Pleated-Tunic-7751511610666726-1.jpg,Knee Length,Knee Length,TRUE,
1817277,http://myntra.myntassets.com/assets/images/1817277/2017/4/7/11491548274110-Libas-Women-Blue-Printed-Anarkali-Kurta-2831491548273859-1.jpg,Calf Length,Calf Length,TRUE,
2312293,http://myntra.myntassets.com/assets/images/2312293/2017/12/6/11512541153597-MTex-Black-Crepe-Straight-Kurti-1421512541153497-1.jpg,Calf Length,Knee Length,FALSE,FN
2228715,http://myntra.myntassets.com/assets/images/2228715/2017/11/7/11510034689921-Ayaany-Women-Yellow-Printed-Straight-Kurta-2311510034689693-1.jpg,Calf Length,Above Knee,FALSE,TN
2520146,http://myntra.myntassets.com/assets/images/2520146/2018/2/26/11519637271058-ZIYAA-Women-Green-Printed-Straight-Kurta-8991519637270851-1.jpg,Ankle Length,Calf Length,FALSE,TN
2452387,http://myntra.myntassets.com/assets/images/2452387/2018/2/5/11517822870815-na-7521517822870693-1.jpg,Calf Length,Knee Length,FALSE,TN
2484000,http://myntra.myntassets.com/assets/images/2484000/2018/2/27/11519714396078-Fusion-Beats-Women-Kurtas-2871519714395911-1.jpg,Above Knee,Knee Length,FALSE,FN
2485907,http://myntra.myntassets.com/assets/images/2485907/2018/2/14/11518594869225-na-8501518594869067-1.jpg,Calf Length,Calf Length,TRUE,
2312207,http://myntra.myntassets.com/assets/images/2312207/2017/12/6/11512539252507-Aujjessa-Off-White-Navy-Rayon-Straight-Kurta-4251512539252277-1.jpg,Calf Length,Calf Length,TRUE,
1758185,http://myntra.myntassets.com/assets/images/1758185/2017/2/20/11487578631545-Kilol-Women-Cream-Solid-Straight-Kurta-1451487578631506-1.jpg,Calf Length,Calf Length,TRUE,
2519161,http://myntra.myntassets.com/assets/images/2519161/2018/2/26/11519635878337-NA-9721519635878166-1.jpg,Knee Length,Calf Length,FALSE,FN
2520022,http://myntra.myntassets.com/assets/images/2520022/2018/2/26/11519636988091-NA-2661519636987910-1.jpg,Knee Length,Knee Length,TRUE,
2443697,http://myntra.myntassets.com/assets/images/2443697/2018/2/1/11517477059377-na-1431517477059135-1.jpg,Calf Length,Calf Length,TRUE,
2326417,http://myntra.myntassets.com/assets/images/2326417/2017/12/9/11512799982317-NA-2341512799982196-1.jpg,Calf Length,Calf Length,TRUE,
2330692,http://myntra.myntassets.com/assets/images/2330692/2017/12/12/11513076998297-PANIT-Women-Olive-Green-Printed-Anarkali-Kurta-831513076998110-1.jpg,Ankle Length,Calf Length,FALSE,TN
2095507,http://myntra.myntassets.com/assets/images/2095507/2017/9/2/11504345018785-AKS-Women-Coral-Pink-Anarkali-Kurta-9491504345018703-1.jpg,Calf Length,Calf Length,TRUE,
1403879,http://myntra.myntassets.com/assets/images/1403879/2016/7/1/11467377773898-Tissu-Navy-Printed-A-Line-Kurta-3921467377773636-1.jpg,Above Knee,Knee Length,FALSE,FN
2309151,http://myntra.myntassets.com/assets/images/2309151/2017/12/5/11512470427265-Tulsattva-Women-White--Green-Printed-A-Line-Kurta-8311512470427078-1.jpg,Calf Length,Calf Length,TRUE,
1827623,http://myntra.myntassets.com/assets/images/1827623/2017/4/10/11491828076365-Fabindia-Women-Pink-Printed-Straight-Kurta-9841491828076112-1.jpg,Knee Length,Knee Length,TRUE,
2434537,http://myntra.myntassets.com/assets/images/2434537/2018/2/5/11517832347849-Moda-Rapido-Women-Kurtas-8701517832347788-1.jpg,Calf Length,Calf Length,TRUE,
2484544,http://myntra.myntassets.com/assets/images/2484544/2018/2/24/11519453536805-Karigari-Women-Kurtas-8291519453536661-1.jpg,Knee Length,Knee Length,TRUE,
1504731,http://myntra.myntassets.com/assets/images/1504731/2016/9/16/11474010028545-Vishudh-Women-Charcoal-Printed-Straight-Kurta-8121474010028300-1.jpg,Knee Length,Calf Length,FALSE,FN
1652726,http://myntra.myntassets.com/assets/images/1652726/2017/1/19/11484808955735-Melange-by-Lifestyle-Women-Green-Solid-A-Line-Kurta-8941484808955544-1.jpg,Knee Length,Calf Length,FALSE,TN
2465640,http://myntra.myntassets.com/assets/images/2465640/2018/3/1/11519900305640-Span-Women-Kurtas-451519900305530-1.jpg,Knee Length,Knee Length,TRUE,
2442995,http://myntra.myntassets.com/assets/images/2442995/2018/2/1/11517469609222-Saadgi-Pink-Handwork-Chikankari-Embroidered-Kurta-9011517469609053-1.jpg,Above Knee,Above Knee,TRUE,
2319863,http://myntra.myntassets.com/assets/images/2319863/2017/12/7/11512646194637-NA-8141512646194461-1.jpg,Calf Length,Calf Length,TRUE,
1290361,http://myntra.myntassets.com/assets/images/1290361/2016/4/4/11459763670007-Laabha-Brown-Printed-Kurta-with-Jacket-321459763669466-1.jpg,Calf Length,Calf Length,TRUE,
2414210,http://myntra.myntassets.com/assets/images/2414210/2018/1/24/11516793561084-HERENOW-Women-Black--Blue-Solid-Straight-Kurta-9291516793561042-1.jpg,Calf Length,Calf Length,TRUE,
852799,http://myntra.myntassets.com/image/style/properties/852799/Prakhya-Orange--Yellow-Printed-Kurta_1_1734ab85d3aa7ccfe60db8902238da9d.jpg,Knee Length,Calf Length,FALSE,FN
2508670,http://myntra.myntassets.com/assets/images/2508670/2018/2/22/11519281255189-na-151519281254998-1.jpg,Knee Length,Knee Length,TRUE,
2104339,http://myntra.myntassets.com/assets/images/2104339/2017/9/2/11504347104607-Aum-Women-Coral-Pink-Crepe-Printed-Straight-Kurta-7521504347104411-1.jpg,Knee Length,Knee Length,TRUE,
1835683,http://myntra.myntassets.com/assets/images/1835683/2017/4/3/11491211005296-Kurtis-by-Menka-Women-Pink-Printed-Straight-Kurta-1621491211005136-1.jpg,Calf Length,Calf Length,TRUE,
2484643,http://myntra.myntassets.com/assets/images/2484643/2018/2/23/11519383314932-Anahi-Women-Coral-Embroidered-A-Line-Kurta-3151519383314768-1.jpg,Calf Length,Knee Length,FALSE,FN
2486477,http://myntra.myntassets.com/assets/images/2486477/2018/2/22/11519293549866-Shree-Women-Kurtas-8791519293549671-1.jpg,Calf Length,Calf Length,TRUE,
2382197,http://myntra.myntassets.com/assets/images/2382197/2018/1/8/11515389032853-Nude-printed-half-sleeve-cotton-A-line-high-low-kurta-4351515389032733-1.jpg,Ankle Length,Ankle Length,TRUE,
2419903,http://myntra.myntassets.com/assets/images/2419903/2018/1/23/11516689033062-SHIRT-TUNIC-41516689032918-1.jpg,Calf Length,Calf Length,TRUE,
2486506,http://myntra.myntassets.com/assets/images/2486506/2018/2/22/11519293768047-Shree-Women-Kurtas-891519293767888-1.jpg,Calf Length,Calf Length,TRUE,
2532080,http://myntra.myntassets.com/assets/images/diy/2018/2/23/fbcc722b-6048-4100-b650-3dfee238c082default.jpg,Calf Length,Ankle Length,FALSE,FN
2370734,http://myntra.myntassets.com/assets/images/2370734/2017/12/29/11514537694288-La-Firangi-Women-Pink-Printed-Straight-Kurta-6511514537694150-1.jpg,Ankle Length,Ankle Length,TRUE,
2423668,http://myntra.myntassets.com/assets/images/2423668/2018/1/24/11516786595435-Sera-Womens-Ethnic-Wear--Printed-Anarkali-kurta-8771516786595274-1.jpg,Ankle Length,Calf Length,FALSE,TN
2478128,http://myntra.myntassets.com/assets/images/2478128/2018/2/12/11518414939699-na-5101518414939491-1.jpg,Calf Length,Knee Length,FALSE,FN
2452398,http://myntra.myntassets.com/assets/images/2452398/2018/2/5/11517822365129-na-6891517822364994-1.jpg,Ankle Length,Ankle Length,TRUE,
2484477,http://myntra.myntassets.com/assets/images/2484477/2018/2/24/11519458687465-Karigari-Women-Pink-Printed-Straight-Kurta-8761519458687333-1.jpg,Knee Length,Knee Length,TRUE,
2186286,http://myntra.myntassets.com/assets/images/2186286/2017/10/18/11508327464791-shiloh-Women-Kurtas-871508327464572-1.jpg,Ankle Length,Ankle Length,TRUE,
1780436,http://myntra.myntassets.com/assets/images/1780436/2017/4/3/11491209404754-IMARA-Women-Green-Printed-A-Line-Kurta-451491209404527-1.jpg,Calf Length,Calf Length,TRUE,
2282887,http://myntra.myntassets.com/assets/images/2282887/2017/11/27/11511768063815-NA-6461511768063579-1.jpg,Knee Length,Knee Length,TRUE,
2447606,http://myntra.myntassets.com/assets/images/2447606/2018/2/12/11518436194986-Jaipur-Kurti-Women-Beige--Grey-Printed-A-Line-Kurta-111518436194826-1.jpg,Ankle Length,Ankle Length,TRUE,
2229915,http://myntra.myntassets.com/assets/images/2229915/2017/11/15/11510725299710-Libas-Women-Kurtas-7301510725299542-1.jpg,Calf Length,Calf Length,TRUE,
2613128,http://myntra.myntassets.com/assets/images/diy/2018/2/27/b66aa02e-995e-4824-ba14-479abc9aca9ddefault.jpg,Knee Length,Knee Length,TRUE,
2362636,http://myntra.myntassets.com/assets/images/2362636/2018/2/16/11518773860700-all-about-you-Women-Green--Red-Printed-A-Line-Kurta-71518773860510-1.jpg,Calf Length,Calf Length,TRUE,
2448898,http://myntra.myntassets.com/assets/images/2448898/2018/2/9/11518167436117-AKS-Women-Magenta--White-Printed-A-Line-Kurta-6471518167435899-1.jpg,Calf Length,Calf Length,TRUE,
2323019,http://myntra.myntassets.com/assets/images/2323019/2018/1/29/11517216238702-Anouk-Women-Pink-Printed-Anarkali-Kurta-5091517216238582-1.jpg,Calf Length,Calf Length,TRUE,
1716066,http://myntra.myntassets.com/assets/images/1716066/2017/1/10/11484043010842-Libas-Women-Kurtas-1971484043010649-1.jpg,Knee Length,Knee Length,TRUE,
2509550,http://myntra.myntassets.com/assets/images/2509550/2018/2/23/11519363054498-Mangalgiri-Slub-Hand-Block-Printed-Pocket-Kurta-8961519363054304-1.jpg,Calf Length,Calf Length,TRUE,
2470048,http://myntra.myntassets.com/assets/images/2470048/2018/2/9/11518155543397-Black-34th-sleeve-cotton-Anarkali-kurta-3901518155543257-1.jpg,Ankle Length,Calf Length,FALSE,TN
2453673,http://myntra.myntassets.com/assets/images/2453673/2018/2/6/11517916409327-d-751517916409114-1.jpg,Above Knee,Knee Length,FALSE,FN
2193700,http://myntra.myntassets.com/assets/images/2193700/2017/12/4/11512384626517-Ritu-Kumar-Women-Olive-Green-Woven-Design-A-Line-Kurta-6781512384626360-1.jpg,Above Knee,Above Knee,TRUE,
2484648,http://myntra.myntassets.com/assets/images/2484648/2018/2/24/11519456367542-Karigari-Women-Kurtas-2741519456367435-1.jpg,Knee Length,Knee Length,TRUE,
2482092,http://myntra.myntassets.com/assets/images/2482092/2018/2/13/11518524676348-Nikhaar-Women-White-Embroidered-A-Line-Kurta-8751518524676295-1.jpg,Ankle Length,Ankle Length,TRUE,
2273346,http://myntra.myntassets.com/assets/images/2273346/2017/11/23/11511433080601-Saadgi-Red-Embroidered-And-Gold-Foil-Print-Work-Rayon-Kurta-4591511433080380-1.jpg,Above Knee,Above Knee,TRUE,
2447610,http://myntra.myntassets.com/assets/images/2447610/2018/2/12/11518432922098-Jaipur-Kurti-Women-Blue--White-Printed-A-Line-Kurta-4011518432921996-1.jpg,Ankle Length,Ankle Length,TRUE,
1973682,http://myntra.myntassets.com/assets/images/1973682/2017/10/18/11508306300683-Sera-Women-Black-Woven-Design-Straight-Kurta-6851508306300480-1.jpg,Knee Length,Knee Length,TRUE,
2515287,http://myntra.myntassets.com/assets/images/2515287/2018/2/23/11519378210016-na-7401519378209814-1.jpg,Calf Length,Knee Length,FALSE,FN
1340503,http://myntra.myntassets.com/assets/images/1340503/2016/6/2/11464872107042-Moda-Rapido-Blue-Printed-Pathani-Kurta-391464872106983-1.jpg,Knee Length,Above Knee,FALSE,FN
2463729,http://myntra.myntassets.com/assets/images/2463729/2018/2/23/11519378359964-AKS-Women-Navy--White-Printed-A-Line-Kurta-4321519378359755-1.jpg,Calf Length,Calf Length,TRUE,
2448412,http://myntra.myntassets.com/assets/images/2448412/2018/2/8/11518076216043-Shree-Women-Beige-Solid-Straight-Kurta-9511518076215899-1.jpg,Knee Length,Calf Length,FALSE,FN
1508534,http://myntra.myntassets.com/assets/images/1508534/2016/10/19/11476860268180-Moda-Rapido-Women-Kurtas-6851476860267930-1.jpg,Above Knee,Calf Length,FALSE,FN
2323265,http://myntra.myntassets.com/assets/images/2323265/2018/2/24/11519460973794-Anouk-Women-Orange-Printed-A-Line-Kurta-7081519460973588-1.jpg,Calf Length,Calf Length,TRUE,
2230462,http://myntra.myntassets.com/assets/images/2230462/2017/11/6/11509969095675-Laabha-Women-Kurtas-9411509969095495-1.jpg,Calf Length,Calf Length,TRUE,
1743670,http://myntra.myntassets.com/assets/images/1743670/2017/1/31/11485844870992-Kazo-Women-Shirts-2741485844870300-1.jpg,Knee Length,Knee Length,TRUE,
2177890,http://myntra.myntassets.com/assets/images/2177890/2017/10/13/11507875860801-Indibelle-Women-Pink--Orange-Printed-Straight-Kurta-7901507875860603-1.jpg,Calf Length,Knee Length,FALSE,FN
495098,http://myntra.myntassets.com/images/style/properties/Motif-Women-Kurtas_27b88b0307c64cfb347f690d7b1ce800_images.jpg,Above Knee,#N/A,#N/A,FN
2194177,http://myntra.myntassets.com/assets/images/2194177/2017/11/6/11509966962489-Global-Desi-Women-Magenta-Woven-Design-Straight-Kurta-2451509966962323-1.jpg,Calf Length,Calf Length,TRUE,
2477259,http://myntra.myntassets.com/assets/images/2477259/2018/2/12/11518416649834-NA-8101518416649611-1.jpg,Ankle Length,Calf Length,FALSE,TN
2508980,http://myntra.myntassets.com/assets/images/2508980/2018/2/22/11519299699489-na-5371519299699261-1.jpg,Above Knee,Calf Length,FALSE,TN
2383431,http://myntra.myntassets.com/assets/images/2383431/2018/1/8/11515403855137-na-7151515403855004-1.jpg,Ankle Length,Ankle Length,TRUE,
877559,http://myntra.myntassets.com/assets/images/877559/2015/9/10/11441863609255-People-Purple-Printed-Kurta-2391441863608731-1.jpg,Above Knee,Knee Length,FALSE,FN
1256374,http://myntra.myntassets.com/assets/images/1256374/2016/3/30/11459341129108-Shree-Green-Printed-Kurti-1011459341128439-1.jpg,Above Knee,Knee Length,FALSE,FN
1132721,http://myntra.myntassets.com/assets/images/1132721/2015/12/21/11450700834713-Bhama-Couture-Women-Kurtas-2741450700834402-1.jpg,Calf Length,Calf Length,TRUE,
2512751,http://myntra.myntassets.com/assets/images/2512751/2018/2/22/11519278674068-na-251519278673892-1.jpg,Calf Length,Calf Length,TRUE,
1260875,http://myntra.myntassets.com/assets/images/1260875/2016/7/22/11469167062404-W-White--Blue-Polyester-Printed-Kurta-3151469167062237-1.jpg,Knee Length,Calf Length,FALSE,FN
1209684,http://myntra.myntassets.com/assets/images/1209684/2016/2/9/11455002174136-Kurtis-by-Menka-Women-Kurtas-7681455002173717-1.jpg,Calf Length,Calf Length,TRUE,
2343218,http://myntra.myntassets.com/assets/images/2343218/2017/12/15/11513329073545-Ishin-Rayon-Orange-Printed-Party-Wear-New-Collection-Womens-Straight-A-line-Kurta-8781513329073354-1.jpg,Calf Length,Calf Length,TRUE,
2348818,http://myntra.myntassets.com/assets/images/2348818/2017/12/18/11513604079950-NA-681513604079807-1.jpg,Calf Length,Calf Length,TRUE,
1296323,http://myntra.myntassets.com/assets/images/1296323/2016/4/27/11461745028420-Aurelia-Red-Embroidered-Kurta-491461745027981-1.jpg,Knee Length,Knee Length,TRUE,
1022939,http://myntra.myntassets.com/image/style/properties/1022939/Cenizas-Blue-Embellished-Kurta_1_ec92af1b74cfa6c51bf69521c59c021d.jpg,Calf Length,Calf Length,TRUE,
1835682,http://myntra.myntassets.com/assets/images/1835682/2017/4/3/11491210997556-Kurtis-by-Menka-Women-Red-Printed-Straight-Kurta-691491210997330-1.jpg,Calf Length,Calf Length,TRUE,
2380541,http://myntra.myntassets.com/assets/images/2380541/2018/1/5/11515131029704-NA-3751515131029592-1.jpg,Calf Length,Calf Length,TRUE,
1552038,http://myntra.myntassets.com/assets/images/1552038/2016/10/2/11475401887024-IndusDiva-Blue-Embroidered-Khadi-Kurta-4691475401886914-1.jpg,Knee Length,Knee Length,TRUE,
2447599,http://myntra.myntassets.com/assets/images/2447599/2018/2/12/11518432586501-Jaipur-Kurti-Women-Brown--Red-Solid-A-Line-Kurta-2011518432586329-1.jpg,Calf Length,Calf Length,TRUE,
1723705,http://myntra.myntassets.com/assets/images/1723705/2017/2/9/11486621628911-IMARA-Women-Orange-Printed-A-Line-Kurta-9371486621628595-1.jpg,Knee Length,Above Knee,FALSE,TN
2147809,http://myntra.myntassets.com/assets/images/2147809/2017/11/7/11510039021065-Jaipur-Kurti-Women-Kurtas-8271510039020746-1.jpg,Calf Length,Calf Length,TRUE,
2470826,http://myntra.myntassets.com/assets/images/2470826/2018/2/16/11518763961341-Rain--Rainbow-Women-Kurtas-7641518763961148-1.jpg,Calf Length,Calf Length,TRUE,
1645546,http://myntra.myntassets.com/assets/images/1645546/2017/3/30/11490853994952-Plume-Women-Pink-Woven-Straight-Kurta-7811490853994708-1.jpg,Knee Length,Knee Length,TRUE,
2064366,http://myntra.myntassets.com/assets/images/2064366/2017/9/14/11505371697140-Biba-Women-Kurtas-4871505371696974-1.jpg,Above Knee,Calf Length,FALSE,FN
2229966,http://myntra.myntassets.com/assets/images/2229966/2017/11/21/11511248875935-Libas-Women-Brown-Solid-Straight-Kurta-5361511248875729-1.jpg,Calf Length,Calf Length,TRUE,
2460748,http://myntra.myntassets.com/assets/images/2460748/2018/2/8/11518073036217-Shiloh-Beige-Rayon-Printed-Embroidered-Straight-Kurta-5251518073035988-1.jpg,Above Knee,Calf Length,FALSE,TN
2428367,http://myntra.myntassets.com/assets/images/2428367/2018/1/29/11517203496564-NA-5851517203496382-1.jpg,Calf Length,Calf Length,TRUE,
2277884,http://myntra.myntassets.com/assets/images/2277884/2017/12/8/11512732989685-Jaipur-Kurti-Women-Maroon--Mustard-Embroidered-A-Line-Kurta-5711512732989538-1.jpg,Ankle Length,Calf Length,FALSE,FN
2511243,http://myntra.myntassets.com/assets/images/2511243/2018/2/22/11519279241814-Shiloh-Women-Green-Rayon-Printed-Straight-Kurta-7071519279241586-1.jpg,Calf Length,Calf Length,TRUE,
2467353,http://myntra.myntassets.com/assets/images/2467353/2018/2/8/11518076321371-na-5641518076321150-1.jpg,Calf Length,Calf Length,TRUE,
2589331,http://myntra.myntassets.com/assets/images/2589331/2018/3/1/11519905859652-Ishin-Cotton-Multicolor-Printed-Party-Wear-New-Collection-Womens-A-line-Kurta-2421519905859442-1.jpg,Calf Length,Calf Length,TRUE,
2370046,http://myntra.myntassets.com/assets/images/2370046/2018/2/24/11519460991913-Anouk-Women-Blue--Cream-Coloured-Woven-Design-A-Line-Kurta-2061519460991707-1.jpg,Knee Length,Calf Length,FALSE,FN
2365862,http://myntra.myntassets.com/assets/images/2365862/2018/2/9/11518176658663-Moda-Rapido-Women-Kurtas-7311518176658588-1.jpg,Calf Length,Calf Length,TRUE,
2485923,http://myntra.myntassets.com/assets/images/2485923/2018/2/14/11518590631046-na-7621518590630886-1.jpg,Calf Length,Calf Length,TRUE,
2491788,http://myntra.myntassets.com/assets/images/2491788/2018/2/15/11518681403396-Kvsfab-Women-Blue-Dyed-Straight-Kurta-9181518681403199-1.jpg,Knee Length,Calf Length,FALSE,FN
2509069,http://myntra.myntassets.com/assets/images/2509069/2018/2/22/11519300927669-RARE-ROOTS-Women-Red-Kurti-7551519300927452-1.jpg,Calf Length,Calf Length,TRUE,
1324468,http://myntra.myntassets.com/assets/images/1324468/2016/11/4/11478259424867-AURELIA-Women-Black-Woven-Design-Straight-Kurta-9901478259424478-1.jpg,Calf Length,Calf Length,TRUE,
2483987,http://myntra.myntassets.com/assets/images/2483987/2018/2/27/11519709869943-Fusion-Beats-Women-Kurtas-4251519709869766-1.jpg,Calf Length,Knee Length,FALSE,TN
2486454,http://myntra.myntassets.com/assets/images/2486454/2018/2/22/11519293446648-Shree-Women-Kurtas-2031519293446503-1.jpg,Calf Length,Calf Length,TRUE,
1492563,http://myntra.myntassets.com/assets/images/1492563/2016/8/26/11472213599184-AKS-Women-Kurtas-9381472213598971-1.jpg,Calf Length,Calf Length,TRUE,
1062581,http://myntra.myntassets.com/assets/images/1062581/2015/11/5/11446711983622-Raindrops-Mustard-Brown-Printed-Kurta-5731446711983258-1.jpg,Calf Length,Calf Length,TRUE,
2322973,http://myntra.myntassets.com/assets/images/2322973/2018/2/13/11518506057340-Anouk-Women-Mustard-Printed-Anarkali-Kurta-8961518506057192-1.jpg,Calf Length,Calf Length,TRUE,
1754603,http://myntra.myntassets.com/assets/images/1754603/2017/2/7/11486464839053-Alom-Women-Black-Printed-Straight-Kurta-191486464838930-1.jpg,Knee Length,Knee Length,TRUE,
2484533,http://myntra.myntassets.com/assets/images/2484533/2018/2/24/11519454052582-Karigari-Women-Kurtas-4471519454052460-1.jpg,Knee Length,Knee Length,TRUE,
2320445,http://myntra.myntassets.com/assets/images/2320445/2017/12/8/11512737702938-Black-printed-half-sleeve-cotton-long-kurta-2751512737702839-1.jpg,Calf Length,Knee Length,FALSE,FN
2366606,http://myntra.myntassets.com/assets/images/2366606/2018/1/8/11515412625044-shree-women-brown--beige-printed-A-line-kurta-5701515412624946-1.jpg,Calf Length,Calf Length,TRUE,
2191539,http://myntra.myntassets.com/assets/images/2191539/2017/10/24/11508822330196-Juniper-Women-Black-Embroidered-Festive-Kurta-with-Tassels-4261508822330053-1.jpg,Calf Length,Calf Length,TRUE,
2348783,http://myntra.myntassets.com/assets/images/2348783/2017/12/19/11513662010018-na-9241513662009869-1.jpg,Knee Length,Knee Length,TRUE,
2104572,http://myntra.myntassets.com/assets/images/2104572/2017/9/12/11505199661610-Moda-Rapido-Women-Taupe--Beige-Printed-A-Line-Kurta-1151505199661196-1.jpg,Knee Length,Calf Length,FALSE,TN
2370632,http://myntra.myntassets.com/assets/images/2370632/2017/12/29/11514546460467-Aaboli-Women-Black-Printed-Straight-Kurta-1991514546460314-1.jpg,Knee Length,Knee Length,TRUE,
1781112,http://myntra.myntassets.com/assets/images/1781112/2018/1/4/11515056499915-IMARA-Women-Beige-Woven-Pathani-Kurta-4301515056499829-1.jpg,Knee Length,Above Knee,FALSE,FN
2508674,http://myntra.myntassets.com/assets/images/2508674/2018/2/22/11519281922233-na-9081519281922081-1.jpg,Calf Length,Calf Length,TRUE,
2520149,http://myntra.myntassets.com/assets/images/2520149/2018/2/26/11519637297624-ZIYAA-Women-Black--Pink-Printed-Straight-Kurta-7581519637297446-1.jpg,Calf Length,Calf Length,TRUE,
1815002,http://myntra.myntassets.com/assets/images/1815002/2017/8/11/11502447626328-GERUA-Women-Green-Crepe-Printed-Straight-Kurta-8301502447626072-1.jpg,Calf Length,Calf Length,TRUE,
2322899,http://myntra.myntassets.com/assets/images/2322899/2018/2/23/11519387085515-Anouk-Women-Beige--Blue-Printed-A-Line-Kurta-2381519387085077-1.jpg,Ankle Length,Calf Length,FALSE,TN
1770983,http://myntra.myntassets.com/assets/images/1770983/2017/5/3/11493797342735-Anouk-Women-Black-Solid-Straight-Kurta-2351493797342540-1.jpg,Knee Length,Calf Length,FALSE,TN
1495374,http://myntra.myntassets.com/assets/images/1495374/2016/12/9/11481284187024-Anouk-Women-Green-Checked-Straight-Kurta-4341481284186442-1.jpg,Knee Length,Knee Length,TRUE,
1770558,http://myntra.myntassets.com/assets/images/1770558/2017/2/20/11487580818893-Nayo-Women-Kurtas-2721487580818656-1.jpg,Ankle Length,Ankle Length,TRUE,
1193963,http://myntra.myntassets.com/assets/images/1193963/2016/5/20/11463739387310-Anouk-Green--Yellow-Polyester-Leheriya-Print-Kurta-2901463739387055-1.jpg,Knee Length,Knee Length,TRUE,
1705900,http://myntra.myntassets.com/assets/images/1705900/2017/3/1/11488371028069-Anouk-Women-Green-Printed-Kaftan-Kurta-8271488371027809-1.jpg,Calf Length,Knee Length,FALSE,TN
1504195,http://myntra.myntassets.com/assets/images/1504195/2016/9/19/11474269718777-Shree-Women-Black-Printed-Straight-Kurta-2911474269718618-1.jpg,Calf Length,Calf Length,TRUE,
2231877,http://myntra.myntassets.com/assets/images/2231877/2017/11/15/11510742136790-Shree-Women-Pink-Woven-Design-Straight-Kurta-3301510742136598-1.jpg,Calf Length,Calf Length,TRUE,
2485845,http://myntra.myntassets.com/assets/images/2485845/2018/2/14/11518589130379-na-6691518589130170-1.jpg,Calf Length,Calf Length,TRUE,
1801721,http://myntra.myntassets.com/assets/images/1801721/2017/3/27/11490614144849-W-Women-White-Printed-Straight-Kurta-5701490614144590-1.jpg,Calf Length,Calf Length,TRUE,
